Rank,StartTime,Flgs,Dur,SrcAddr,DstAddr,Proto,Sport,Dport,sTos,dTos,sDSb,dDSb,sTtl,dTtl,sHops,dHops,sIpId,dIpId,Cause,SrcPkts,DstPkts,SrcBytes,DstBytes,PCRatio,SrcLoad,DstLoad,SrcLoss,DstLoss,SrcRetra,DstRetra,SrcGap,DstGap,SIntPkt,DIntPkt,SrcJitter,DstJitter,State,SrcWin,DstWin
95,1483137181.857608, e        ,4.977711,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x81c1,0xd311,Status,17,20,1058,1260,0.076923,1600.735718,1923.775757,0,0,0,0,0,0,310.324344,249.977297,436.246031,234.047562,CON,1868800,2048
96,1483137183.858581, e        ,4.976753,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x8714,0xdc23,Status,10,25,610,1530,0.076923,882.503052,2361.378906,0,0,0,0,0,0,513.974187,199.977000,487.077406,202.519672,CON,1868800,2048
97,1483137186.857758, e        ,4.977343,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x90c1,0xf911,Status,15,18,922,1128,0.076923,1383.870850,1713.363892,0,0,0,0,0,0,345.338188,277.765656,447.833219,296.143188,CON,1868800,2048
98,1483137188.859247, e        ,4.998247,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x9114,0x0b24,Status,10,26,610,1590,0.076923,878.708069,2447.258057,0,0,0,0,0,0,515.180906,193.160000,486.002250,207.516828,CON,1868800,2048
99,1483137191.857906, e        ,4.998841,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x9fc1,0x2312,Status,15,21,950,1320,0.076923,1419.529053,2013.266724,0,0,0,0,0,0,290.125812,239.126000,428.828406,375.204406,CON,1868800,2048
100,1483137193.895461, e        ,4.999648,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x9b14,0x3924,Status,10,26,610,1590,0.076923,878.461853,2446.572266,0,0,0,0,0,0,513.243187,193.754422,487.747469,244.161891,CON,1868800,2048
101,1483137196.991951, e        ,4.864731,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xb5c1,0x5512,Status,22,23,1370,1458,0.076923,2150.992676,2294.063232,0,0,0,0,0,0,243.272406,217.388484,394.637063,256.546219,CON,1868800,2048
102,1483137198.944931, e        ,4.950586,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xa514,0x6624,Status,10,25,610,1530,0.076923,887.167725,2373.860352,0,0,0,0,0,0,512.827594,200.016312,488.011719,307.342219,CON,1868800,2048
103,1483137202.346102, e        ,4.511435,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xc6c1,0x7e12,Status,17,19,1044,1194,0.076923,1743.126099,2007.343506,0,0,0,0,0,0,305.255281,263.202906,429.772844,255.778750,CON,1868800,2048
104,1483137203.955796, e        ,4.999062,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xae14,0x9324,Status,9,25,556,1524,0.186441,792.148621,2342.839600,0,0,0,0,0,0,569.574687,202.373641,482.399344,341.368156,CON,1868800,2043
105,1483137207.573592, e        ,4.284604,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xd4c1,0xa212,Status,14,17,854,1062,0.076923,1480.650269,1867.150391,0,0,0,0,0,0,370.687781,294.156406,458.770906,343.484094,CON,1868800,2048
106,1483137208.963908, e        ,4.980592,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xb714,0xbf24,Status,9,25,542,1530,-0.034483,774.205200,2359.559082,0,0,0,0,0,0,459.208656,199.585688,484.707063,310.848500,CON,1868800,2048
107,1483137212.763201, e        ,4.404790,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xebc1,0xd512,Status,23,24,1438,1524,0.076923,2499.097656,2653.475098,0,0,0,0,0,0,235.025609,219.690953,392.023969,348.245906,CON,1868800,2048
108,1483137214.072738, e        ,4.882130,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xc114,0xec24,Status,10,25,610,1530,0.076923,899.607300,2407.145996,0,0,0,0,0,0,513.385500,200.414719,487.691562,252.243531,CON,1868800,2048
109,1483137217.834438, e        ,4.999911,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xfbc1,0xfe12,Status,16,19,976,1188,0.076923,1464.026123,1801.632080,0,0,0,0,0,0,323.657188,300.187906,437.017344,251.420734,CON,1868800,2048
110,1483137219.206276, e        ,4.748638,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xcb14,0x1925,Status,10,25,610,1530,0.076923,924.896729,2474.814697,0,0,0,0,0,0,513.503594,200.001844,487.724750,211.686141,CON,1868800,2048
111,1483137222.857413, e        ,4.981642,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x08c2,0x2113,Status,13,17,800,1062,0.076923,1186.757324,1605.896240,0,0,0,0,0,0,400.036781,294.394469,469.065125,250.073094,CON,1868800,2048
112,1483137224.342120, e        ,4.601886,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xd514,0x4625,Status,10,25,610,1530,0.076923,954.391357,2553.735596,0,0,0,0,0,0,513.120188,199.563687,487.965719,201.920922,CON,1868800,2048
113,1483137227.860369, e        ,4.996075,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x14c2,0x4413,Status,12,17,732,1056,0.076923,1074.443359,1591.649414,0,0,0,0,0,0,435.248156,295.140531,471.854312,352.013906,CON,1868800,2048
114,1483137229.473183, e        ,4.471049,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xdf14,0x7325,Status,10,25,610,1530,0.076923,982.319824,2628.466064,0,0,0,0,0,0,512.559000,200.009047,488.520406,226.125578,CON,1868800,2048
115,1483137233.770950, e        ,4.359818,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x29c2,0x7313,Status,21,22,1302,1392,0.076923,2275.324463,2438.634033,0,0,0,0,0,0,255.276469,239.733234,400.356594,354.274531,CON,1868800,2048
116,1483137234.598702, e        ,4.345436,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xe914,0xa025,Status,10,25,610,1530,0.076923,1010.715576,2704.446533,0,0,0,0,0,0,513.040000,199.996234,487.964031,273.009969,CON,1868800,2048
117,1483137238.836588, e        ,4.997418,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x3ec2,0xa513,Status,21,23,1302,1452,0.076923,1985.025146,2223.548340,0,0,0,0,0,0,255.081187,247.975266,404.446031,245.149891,CON,1868800,2048
118,1483137239.728565, e        ,4.225762,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xf314,0xcd25,Status,10,25,610,1530,0.076923,1039.339233,2781.036865,0,0,0,0,0,0,515.000188,200.407563,486.170406,326.809375,CON,1868800,2048
119,1483137243.857557, e        ,4.999226,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x4ac2,0xc813,Status,12,17,732,1056,0.076923,1073.766235,1590.646240,0,0,0,0,0,0,425.594500,295.457469,473.351750,269.784812,CON,1868800,2048
120,1483137244.879181, e        ,4.134809,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xfd14,0xf925,Status,10,25,610,1530,0.076923,1062.201416,2842.211182,0,0,0,0,0,0,513.613094,202.379437,487.382594,334.981500,CON,1868800,2048
121,1483137249.595531, e        ,4.261145,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x56c2,0xe913,Status,12,16,732,996,0.076923,1259.755249,1753.519287,0,0,0,0,0,0,429.448000,312.493313,477.327313,351.475281,CON,1868800,2048
122,1483137249.833943, e        ,4.357836,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x0715,0x2626,Status,10,25,610,1530,0.076923,1007.839722,2696.751465,0,0,0,0,0,0,517.778906,207.112437,483.474938,285.173750,CON,1868800,2048
123,1483137254.749399, e        ,4.330015,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x69c2,0x1514,Status,19,21,1180,1326,0.076923,2065.581787,2333.479004,0,0,0,0,0,0,280.601625,246.817000,421.795875,378.059031,CON,1868800,2048
124,1483137254.834471, e        ,4.999317,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x1115,0x5526,Status,10,26,610,1590,0.076923,878.519958,2446.734131,0,0,0,0,0,0,515.329094,217.006313,486.059781,225.729437,CON,1868800,2048
125,1483137259.833612, e        ,4.999627,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x78c2,0x3d14,Status,15,19,922,1188,0.076923,1377.702759,1801.734375,0,0,0,0,0,0,344.242469,304.916094,448.105531,287.521500,CON,1868800,2048
126,1483137259.855636, e        ,4.977832,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x1b15,0x8226,Status,10,25,610,1530,0.076923,882.311829,2360.867188,0,0,0,0,0,0,512.961812,199.987203,488.256937,204.514328,CON,1868800,2048
127,1483137264.856105, e        ,4.999620,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x86c2,0x6314,Status,14,18,854,1122,0.076923,1268.896484,1696.128906,0,0,0,0,0,0,372.351344,279.027000,462.940969,232.476531,CON,1868800,2048
128,1483137264.856138, e        ,4.999267,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x2515,0xb126,Status,10,26,610,1590,0.076923,878.528748,2446.758545,0,0,0,0,0,0,515.079687,193.151422,486.227062,228.320234,CON,1868800,2048
129,1483137269.894842, e        ,4.998444,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x2f15,0xdf26,Status,10,26,610,1590,0.076923,878.673401,2447.161621,0,0,0,0,0,0,512.690000,193.764656,488.361156,276.153906,CON,1868800,2048
130,1483137270.419552, e        ,4.434983,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x9cc2,0x9614,Status,22,24,1384,1524,0.076923,2384.676758,2635.410400,0,0,0,0,0,0,243.454141,208.283750,398.593531,303.924594,CON,1868800,2048
131,1483137274.953938, e        ,4.989126,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x3915,0x0e27,Status,10,26,610,1590,0.076923,880.314453,2451.731934,0,0,0,0,0,0,512.730000,194.222234,488.343687,327.374750,CON,1868800,2048
132,1483137275.772187, e        ,4.327037,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xafc2,0xc214,Status,19,21,1180,1326,0.076923,2067.003418,2335.085205,0,0,0,0,0,0,278.277000,248.011531,418.693344,385.362469,CON,1868800,2048
133,1483137280.832776, e        ,4.403478,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xbcc2,0xe514,Status,13,17,800,1062,0.076923,1342.575073,1816.745728,0,0,0,0,0,0,395.156156,304.309937,466.991125,283.489219,CON,1868800,2048
134,1483137280.881203, e        ,4.128915,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x4315,0x3a27,Status,10,25,610,1530,0.076923,1063.717773,2846.268555,0,0,0,0,0,0,513.043312,202.672875,488.087000,338.989156,CON,1868800,2048
135,1483137285.833166, e        ,4.999642,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xcfc2,0x1415,Status,19,22,1180,1386,0.076923,1788.928101,2116.951660,0,0,0,0,0,0,279.542469,254.398266,422.034187,237.755594,CON,1868800,2048
136,1483137285.833835, e        ,4.999190,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x4d15,0x6927,Status,10,26,610,1590,0.076923,878.542358,2446.796387,0,0,0,0,0,0,512.618906,223.966891,488.573750,297.571188,CON,1868800,2048
137,1483137290.854935, e        ,4.978182,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xe4c2,0x4515,Status,21,23,1316,1458,0.076923,2015.193604,2241.782227,0,0,0,0,0,0,251.320094,217.404734,402.155469,320.733156,CON,1868800,2048
138,1483137290.855089, e        ,4.978072,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x5715,0x9627,Status,10,25,610,1530,0.076923,882.269226,2360.753174,0,0,0,0,0,0,512.551812,200.005437,488.578250,232.839094,CON,1868800,2048
139,1483137295.859725, e        ,4.996184,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xf0c2,0x6915,Status,12,18,746,1122,0.076923,1095.235962,1697.295410,0,0,0,0,0,0,348.256844,279.044000,454.637063,395.826594,CON,1868800,2048
140,1483137295.859791, e        ,4.996442,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x6115,0xc527,Status,10,26,610,1590,0.076923,879.025513,2448.142090,0,0,0,0,0,0,512.791812,193.195078,488.572063,204.456766,CON,1868800,2048
141,1483137300.892351, e        ,4.999807,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x6b15,0xf327,Status,10,26,610,1590,0.076923,878.433899,2446.494385,0,0,0,0,0,0,514.330687,193.689422,486.835531,205.780203,CON,1868800,2048
142,1483137301.005179, e        ,4.852385,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xffc2,0x8f15,Status,15,18,922,1128,0.076923,1419.508179,1757.486206,0,0,0,0,0,0,348.613406,277.869719,450.673531,272.810875,CON,1868800,2048
143,1483137305.942341, e        ,4.952573,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x7515,0x2028,Status,10,25,610,1530,0.076923,886.811768,2372.907959,0,0,0,0,0,0,512.689687,200.110234,488.398656,242.109922,CON,1868800,2048
144,1483137306.234642, e        ,4.626932,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x12c3,0xbb15,Status,19,20,1166,1260,0.076923,1910.553223,2069.621826,0,0,0,0,0,0,278.625219,250.200500,418.054937,231.149922,CON,1868800,2048
145,1483137310.952214, e        ,4.940283,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x7f15,0x4d28,Status,10,25,610,1530,0.076923,889.017944,2378.811279,0,0,0,0,0,0,513.998000,199.903312,487.080812,301.609344,CON,1868800,2048
146,1483137311.488845, e        ,4.365122,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x1ec3,0xdc15,Status,12,16,732,996,0.076923,1229.748047,1711.750610,0,0,0,0,0,0,425.860906,312.024563,473.249594,289.576344,CON,1868800,2048
147,1483137315.954956, e        ,4.997314,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x8915,0x7c28,Status,10,26,610,1590,0.076923,878.872131,2447.714844,0,0,0,0,0,0,513.690906,194.606656,487.110219,339.378375,CON,1868800,2048
148,1483137316.638745, e        ,4.312811,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x31c3,0x0916,Status,19,22,1194,1392,0.076923,2099.790771,2465.213623,0,0,0,0,0,0,279.672625,231.691953,422.239250,346.957031,CON,1868800,2048
149,1483137321.952956, e        ,4.878908,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x4bc3,0x4416,Status,26,27,1628,1716,0.076923,2567.787598,2710.442383,0,0,0,0,0,0,209.376187,217.802734,371.721437,274.164062,CON,1868800,2048
150,1483137321.937913, e        ,4.894168,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x9315,0xaa28,Status,10,26,610,1590,0.076923,897.394653,2499.301270,0,0,0,0,0,0,513.002406,226.146578,488.123312,331.235094,CON,1868800,2048
151,1483137326.854156, e        ,4.999113,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x59c3,0x6a16,Status,14,18,854,1122,0.076923,1269.025146,1696.300903,0,0,0,0,0,0,366.606063,278.966937,456.498312,250.062641,CON,1868800,2048
152,1483137326.857800, e        ,4.995835,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x9d15,0xd928,Status,10,26,610,1590,0.076923,879.132324,2448.439697,0,0,0,0,0,0,512.617500,193.136687,488.537625,254.124094,CON,1868800,2048
153,1483137331.895067, e        ,4.997197,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xa715,0x0729,Status,10,26,610,1590,0.076923,878.892700,2447.772217,0,0,0,0,0,0,512.374406,193.793422,488.460844,221.871234,CON,1868800,2048
154,1483137332.528798, e        ,4.509223,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x72c3,0xa216,Status,25,27,1588,1722,0.076923,2705.565918,2943.300781,0,0,0,0,0,0,220.407953,192.020781,378.927563,310.181469,CON,1868800,2048
155,1483137336.912430, e        ,4.980078,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xb115,0x3429,Status,10,25,610,1530,0.076923,881.913879,2359.802246,0,0,0,0,0,0,512.252813,200.009766,488.697906,202.275438,CON,1868800,2048
156,1483137337.831372, e        ,4.415857,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x80c3,0xc616,Status,14,17,854,1062,0.076923,1436.640747,1811.652954,0,0,0,0,0,0,372.086281,304.163281,463.281906,297.877437,CON,1868800,2048
157,1483137341.941329, e        ,4.999928,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xbb15,0x6329,Status,10,26,610,1590,0.076923,878.412659,2446.435303,0,0,0,0,0,0,513.227094,194.182656,487.939719,214.720844,CON,1868800,2048
158,1483137342.831603, e        ,4.999797,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x8cc3,0xe916,Status,12,17,732,1056,0.076923,1073.643677,1590.464600,0,0,0,0,0,0,425.831750,330.752594,473.880594,234.863047,CON,1868800,2048
159,1483137347.572283, e        ,4.368766,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xc515,0x9029,Status,10,25,610,1530,0.076923,1005.318237,2690.004639,0,0,0,0,0,0,512.900906,199.991688,487.983406,257.424609,CON,1868800,2048
160,1483137347.853411, e        ,4.979034,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x9ac3,0x0d17,Status,14,17,854,1062,0.076923,1274.142700,1606.737427,0,0,0,0,0,0,369.609219,294.179125,459.304344,247.926984,CON,1868800,2048
161,1483137352.701290, e        ,4.251296,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xcf15,0xbd29,Status,10,25,610,1530,0.076923,1033.096680,2764.333496,0,0,0,0,0,0,512.727594,200.461484,488.027688,316.355156,CON,1868800,2048
162,1483137352.856685, e        ,4.996536,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xa6c3,0x3017,Status,12,17,732,1056,0.076923,1074.344360,1591.502686,0,0,0,0,0,0,429.139594,295.339750,476.879563,315.500625,CON,1868800,2048
163,1483137357.828605, e        ,4.129372,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xd915,0xe929,Status,10,25,610,1530,0.076923,1063.599976,2845.953369,0,0,0,0,0,0,513.011406,200.208594,487.904219,342.056031,CON,1868800,2048
164,1483137358.682106, e        ,4.266117,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xb7c3,0x5917,Status,17,20,1058,1260,0.076923,1867.740601,2244.664062,0,0,0,0,0,0,309.812281,254.740203,436.543938,377.139313,CON,1868800,2048
165,1483137362.959448, e        ,4.871849,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xe315,0x182a,Status,10,26,610,1590,0.076923,901.505737,2510.750977,0,0,0,0,0,0,513.214812,225.903687,487.919781,320.896000,CON,1868800,2048
166,1483137363.949291, e        ,4.882741,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xc9c3,0x8717,Status,18,22,1126,1386,0.076923,1743.283081,2167.635010,0,0,0,0,0,0,296.215844,267.454875,432.801406,324.282562,CON,1868800,2048
167,1483137367.858089, e        ,4.995837,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xed15,0x472a,Status,10,26,610,1590,0.076923,879.131958,2448.438477,0,0,0,0,0,0,514.744406,193.178031,486.514719,236.557344,CON,1868800,2048
168,1483137368.855005, e        ,4.997506,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xd8c3,0xaf17,Status,15,19,922,1188,0.076923,1378.287476,1802.499023,0,0,0,0,0,0,346.361469,264.235750,452.257656,232.768484,CON,1868800,2048
169,1483137372.890770, e        ,4.999716,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xf715,0x752a,Status,10,26,610,1590,0.076923,878.449951,2446.539062,0,0,0,0,0,0,513.478187,193.713844,487.482625,207.977734,CON,1868800,2048
170,1483137374.439701, e        ,4.414572,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xeec3,0xe117,Status,22,23,1370,1458,0.076923,2370.331787,2527.991455,0,0,0,0,0,0,243.464234,217.467906,395.091250,294.021937,CON,1868800,2048
171,1483137377.951465, e        ,4.966301,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x0116,0xa42a,Status,10,26,610,1590,0.076923,884.360413,2463.000244,0,0,0,0,0,0,515.709000,193.356922,485.349406,206.625188,CON,1868800,2048
172,1483137379.794387, e *      ,4.878070,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x01c4,0x0c18,Status,19,21,1166,1320,0.076923,1812.192139,2063.111084,1,1,0,0,0,0,307.406000,277.046562,401.900875,362.007187,CON,1868800,2048
173,1483137383.530742, e s      ,4.818882,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x0d16,0xd42a,Status,12,27,746,1650,0.240506,1135.533081,2637.956299,2,0,0,0,0,0,485.015250,201.172703,452.112094,230.934781,CON,1868800,2048
174,1483137384.833058, e        ,4.876143,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x13c4,0x3818,Status,18,20,1112,1260,0.076923,1724.313721,1963.847290,0,0,0,0,0,0,279.819125,251.836797,404.500594,287.776469,CON,1868800,2048
175,1483137388.832585, e        ,4.999701,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x1716,0x032b,Status,10,26,610,1590,0.076923,878.452515,2446.546387,0,0,0,0,0,0,512.922688,210.879109,488.076125,206.299328,CON,1868800,2048
176,1483137389.839959, e        ,4.990033,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x23c4,0x6218,Status,16,20,990,1254,0.076923,1489.368896,1911.009399,0,0,0,0,0,0,267.179625,256.050250,413.036656,389.898125,CON,1868800,2048
177,1483137393.853734, e        ,4.999623,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x2116,0x322b,Status,10,26,610,1590,0.076923,878.466248,2446.584473,0,0,0,0,0,0,513.306094,193.118109,487.831031,224.643359,CON,1868800,2048
178,1483137394.947880, e        ,4.884753,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x32c4,0x8818,Status,15,18,922,1128,0.076923,1410.101929,1745.840454,0,0,0,0,0,0,345.845719,277.924500,447.347875,300.269938,CON,1868800,2048
179,1483137398.889576, e        ,4.965413,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x2b16,0x5f2b,Status,10,25,610,1530,0.076923,884.518555,2366.771973,0,0,0,0,0,0,516.133000,200.065281,484.761344,279.785531,CON,1868800,2048
180,1483137399.853968, e        ,4.998207,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x43c4,0xb418,Status,17,21,1058,1320,0.076923,1594.171631,2013.521973,0,0,0,0,0,0,311.774469,239.025813,440.182656,232.370219,CON,1868800,2048
181,1483137403.891130, e        ,4.998281,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x3316,0x8a2b,Status,8,25,488,1524,0.076923,683.434937,2343.205566,0,0,0,0,0,0,517.355000,201.376875,483.458125,338.020188,CON,1868800,2048
