Rank,StartTime,Flgs,Dur,SrcAddr,DstAddr,Proto,Sport,Dport,sTos,dTos,sDSb,dDSb,sTtl,dTtl,sHops,dHops,sIpId,dIpId,Cause,SrcPkts,DstPkts,SrcBytes,DstBytes,PCRatio,SrcLoad,DstLoad,SrcLoss,DstLoss,SrcRetra,DstRetra,SrcGap,DstGap,SIntPkt,DIntPkt,SrcJitter,DstJitter,State,SrcWin,DstWin
1979,1483141386.586476, e        ,4.999993,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x7979,0x3665,Status,21,10,1276,725,-0.131498,1945.602783,1044.801514,0,0,0,0,0,0,238.912906,499.987813,370.997500,463.284844,CON,1868800,2048
1980,1483141391.645044, e        ,4.960642,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x8d79,0x4165,Status,20,11,1210,804,-0.235294,1854.598755,1178.879761,0,0,0,0,0,0,250.000094,457.889281,376.759906,461.177125,CON,1868800,2048
1981,1483141392.546410, e        ,4.022194,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x6ee5,0x7d3b,Status,10,5,610,330,0.076923,1091.941406,525.086548,0,0,0,0,0,0,500.035188,1000.061187,477.964812,0.337726,CON,1868800,2048
1982,1483141396.645029, e        ,4.961283,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xa179,0x4b65,Status,20,10,1210,725,-0.174603,1854.359009,1052.953369,0,0,0,0,0,0,250.007500,500.062594,376.805500,462.888875,CON,1868800,2048
1983,1483141397.546425, e        ,4.021968,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x78e5,0x823b,Status,10,5,610,330,0.076923,1092.002808,525.116089,0,0,0,0,0,0,499.978906,999.952188,478.078594,0.299799,CON,1868800,2048
1984,1483141401.645034, e        ,4.999989,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xb679,0x5565,Status,21,10,1264,725,-0.174603,1926.404175,1044.802246,0,0,0,0,0,0,240.876281,500.015688,369.960812,463.068719,CON,1868800,2048
1985,1483141402.546447, e        ,4.999945,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x83e5,0x873b,Status,11,5,678,330,0.166667,987.210815,422.404633,0,0,0,0,0,0,543.454438,1000.071625,475.932844,0.420589,CON,1868800,2048
1986,1483141407.547011, e        ,4.098020,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xca79,0x5f65,Status,20,10,1210,725,-0.174603,2244.986572,1274.761963,0,0,0,0,0,0,250.000406,499.910500,376.768594,462.832875,CON,1868800,2048
1987,1483141407.568288, e        ,4.999385,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x8de5,0x8d3b,Status,10,6,610,396,-0.014085,878.508057,528.064941,0,0,0,0,0,0,499.999906,999.887313,477.886937,0.400131,CON,1868800,2048
1988,1483141412.547015, e        ,4.999986,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xdf79,0x6965,Status,21,10,1278,725,-0.124620,1948.805420,1044.802856,0,0,0,0,0,0,281.046187,499.967500,393.389969,463.591000,CON,1868800,2048
1989,1483141412.568025, e        ,4.978361,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x97e5,0x913b,Status,10,4,610,264,0.186441,882.218018,318.177002,0,0,0,0,0,0,499.999500,1000.851250,478.201062,1.255585,CON,1868800,2048
1990,1483141417.568575, e        ,4.999405,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xa1e5,0x973b,Status,10,6,610,396,-0.014085,878.504578,528.062866,0,0,0,0,0,0,500.000906,999.483687,477.862719,1.093915,CON,1868800,2048
1991,1483141417.571274, e        ,4.997884,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xf479,0x7465,Status,21,11,1264,791,-0.204893,1927.215698,1152.487793,0,0,0,0,0,0,239.150328,542.150625,370.839625,461.141937,CON,1868800,2048
1992,1483141422.568414, e        ,4.999879,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xabe5,0x9c3b,Status,10,5,610,330,0.076923,878.421265,422.410217,0,0,0,0,0,0,500.001312,1000.062625,477.896719,0.305847,CON,1868800,2048
1993,1483141422.586486, e        ,4.999997,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x097a,0x7e65,Status,21,10,1276,725,-0.131498,1945.601074,1044.800537,0,0,0,0,0,0,238.920234,500.020594,370.996594,463.201031,CON,1868800,2048
1994,1483141427.568661, e        ,4.999706,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xb6e5,0xa13b,Status,11,5,664,330,0.076923,966.456848,422.424866,0,0,0,0,0,0,456.541719,999.939625,475.877906,0.376541,CON,1868800,2048
1995,1483141427.645061, e        ,4.960259,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x1d7a,0x8965,Status,20,11,1210,804,-0.235294,1854.741821,1178.970703,0,0,0,0,0,0,250.000047,457.837094,376.748812,461.148687,CON,1868800,2048
1996,1483141432.645022, e        ,4.961096,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x317a,0x9365,Status,20,10,1210,725,-0.174603,1854.428955,1052.993164,0,0,0,0,0,0,250.002406,500.079813,376.770031,463.338094,CON,1868800,2048
1997,1483141433.546403, e        ,4.022493,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xc0e5,0xa63b,Status,10,5,610,330,0.076923,1091.860229,525.047546,0,0,0,0,0,0,500.052906,1000.096188,477.811562,0.426906,CON,1868800,2048
1998,1483141437.645040, e        ,4.960563,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x457a,0x9d65,Status,20,10,1210,725,-0.174603,1854.628174,1053.106201,0,0,0,0,0,0,250.005406,499.948500,376.832000,462.975656,CON,1868800,2048
1999,1483141438.546468, e        ,4.022037,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xcae5,0xab3b,Status,10,5,610,330,0.076923,1091.984009,525.107056,0,0,0,0,0,0,499.960906,999.929375,477.792250,0.421419,CON,1868800,2048
2000,1483141442.645061, e        ,4.999966,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x5a7a,0xa765,Status,21,10,1264,725,-0.174603,1926.413086,1044.807129,0,0,0,0,0,0,240.875578,499.967500,369.999750,463.375406,CON,1868800,2048
2001,1483141443.546496, e        ,4.999898,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xd5e5,0xb03b,Status,11,5,678,330,0.166667,987.220154,422.408630,0,0,0,0,0,0,543.444438,999.966188,475.788094,0.409503,CON,1868800,2048
2002,1483141448.547106, e        ,4.999897,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x6f7a,0xb165,Status,21,10,1278,725,-0.124620,1948.840088,1044.821533,0,0,0,0,0,0,281.046469,500.121688,393.047188,463.246781,CON,1868800,2048
2003,1483141448.568658, e        ,4.999348,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xdfe5,0xb63b,Status,10,6,610,396,-0.014085,878.514526,528.068848,0,0,0,0,0,0,499.999687,1000.009312,477.865125,0.297377,CON,1868800,2048
2004,1483141453.568336, e        ,4.978064,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xe9e5,0xba3b,Status,10,4,610,264,0.186441,882.270691,318.195984,0,0,0,0,0,0,500.000906,999.994500,477.933938,0.415837,CON,1868800,2048
2005,1483141453.569267, e        ,4.977761,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x837a,0xbb65,Status,20,10,1210,725,-0.174603,1848.220581,1049.467896,0,0,0,0,0,0,250.001250,499.906906,376.766344,462.906000,CON,1868800,2048
2006,1483141458.568809, e        ,4.999288,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xf3e5,0xc03b,Status,10,6,610,396,-0.014085,878.525085,528.075195,0,0,0,0,0,0,500.005594,1000.018812,477.920313,0.401932,CON,1868800,2048
2007,1483141458.569588, e        ,4.999678,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x987a,0xc665,Status,21,11,1264,791,-0.204893,1926.524048,1152.074219,0,0,0,0,0,0,239.154188,542.130937,370.867875,461.187781,CON,1868800,2048
2008,1483141463.568470, e        ,4.999845,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xfee5,0xc53b,Status,11,5,664,330,0.076923,966.429932,422.413086,0,0,0,0,0,0,456.532625,999.974375,476.118781,2.284261,CON,1868800,2048
2009,1483141463.586471, e        ,4.983034,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xac7a,0xd065,Status,20,10,1210,725,-0.174603,1846.264648,1048.357300,0,0,0,0,0,0,250.011953,500.017094,377.153094,463.980687,CON,1868800,2048
2010,1483141468.586482, e        ,4.999992,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xc17a,0xda65,Status,21,10,1276,725,-0.131498,1945.603149,1044.801636,0,0,0,0,0,0,238.903281,500.002187,370.987375,462.396000,CON,1868800,2048
2011,1483141469.546397, e        ,4.999990,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x09e6,0xca3b,Status,11,5,678,330,0.166667,987.201965,422.400848,0,0,0,0,0,0,543.461063,1000.061625,475.914219,0.288764,CON,1868800,2048
2012,1483141473.645024, e        ,4.941496,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xd57a,0xe465,Status,20,10,1210,725,-0.174603,1861.784424,1057.169800,0,0,0,0,0,0,250.002297,499.973187,376.760438,462.867125,CON,1868800,2048
2013,1483141474.568322, e        ,4.978134,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x13e6,0xcf3b,Status,10,5,610,330,0.076923,882.258240,424.255341,0,0,0,0,0,0,500.006906,999.944625,477.958312,0.286578,CON,1868800,2048
2014,1483141478.645053, e        ,4.941432,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xe97a,0xee65,Status,20,10,1210,725,-0.174603,1861.808472,1057.183472,0,0,0,0,0,0,249.998250,500.044188,376.774344,463.094625,CON,1868800,2048
2015,1483141479.568707, e        ,4.999634,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x1ee6,0xd53b,Status,11,6,664,396,-0.014085,966.470764,528.038696,0,0,0,0,0,0,456.535000,1000.003312,475.894094,0.424352,CON,1868800,2048
2016,1483141483.645049, e        ,4.960537,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xfd7a,0xf965,Status,20,11,1210,804,-0.235294,1854.637939,1178.904663,0,0,0,0,0,0,249.999250,457.837719,376.777156,461.016094,CON,1868800,2048
2017,1483141485.546392, e        ,4.999994,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x29e6,0xda3b,Status,11,5,678,330,0.166667,987.201233,422.400513,0,0,0,0,0,0,543.458625,999.972188,476.022500,0.398722,CON,1868800,2048
2018,1483141488.645024, e        ,4.999998,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x127b,0x0366,Status,21,10,1264,725,-0.174603,1926.400757,1044.800415,0,0,0,0,0,0,240.883422,499.969000,369.932406,462.947531,CON,1868800,2048
2019,1483141490.568526, e        ,4.999494,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x33e6,0xe03b,Status,10,6,610,396,-0.014085,878.488892,528.053406,0,0,0,0,0,0,500.001094,1000.023187,477.906313,0.327093,CON,1868800,2048
2020,1483141494.547006, e        ,4.999982,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x277b,0x0d66,Status,21,10,1278,725,-0.124620,1948.807007,1044.803833,0,0,0,0,0,0,281.046000,500.113688,393.021156,463.198375,CON,1868800,2048
2021,1483141495.568351, e        ,4.999757,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x3ee6,0xe53b,Status,11,5,664,330,0.076923,966.447021,422.420532,0,0,0,0,0,0,456.519187,999.931187,475.933719,0.372296,CON,1868800,2048
2022,1483141499.569219, e        ,4.999487,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x3b7b,0x1866,Status,20,11,1210,791,-0.204893,1840.188843,1152.118164,0,0,0,0,0,0,250.000594,542.026625,376.754406,461.103594,CON,1868800,2048
2023,1483141501.546392, e        ,4.022217,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x48e6,0xea3b,Status,10,5,610,330,0.076923,1091.935181,525.083557,0,0,0,0,0,0,500.050094,1000.106813,477.940156,0.391249,CON,1868800,2048
2024,1483141504.569202, e        ,4.999162,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x4f7b,0x2266,Status,20,10,1210,725,-0.174603,1840.308350,1044.975098,0,0,0,0,0,0,249.999297,499.965813,376.746406,462.892406,CON,1868800,2048
2025,1483141506.546394, e        ,4.022047,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x52e6,0xef3b,Status,10,5,610,330,0.076923,1091.981201,525.105713,0,0,0,0,0,0,499.983187,999.965812,477.888031,0.297463,CON,1868800,2048
2026,1483141509.569277, e        ,4.999897,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x647b,0x2c66,Status,21,10,1264,725,-0.174603,1926.439697,1044.821533,0,0,0,0,0,0,239.151813,500.055094,370.862188,463.378031,CON,1868800,2048
2027,1483141511.546399, e        ,4.022409,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x5ce6,0xf43b,Status,10,5,610,330,0.076923,1091.883057,525.058472,0,0,0,0,0,0,500.036688,1000.084625,477.842156,0.393712,CON,1868800,2048
2028,1483141514.586475, e        ,4.983049,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x787b,0x3666,Status,20,10,1210,725,-0.174603,1846.259277,1048.354126,0,0,0,0,0,0,250.017500,499.972688,377.263375,464.015375,CON,1868800,2048
2029,1483141516.546434, e        ,4.022042,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x66e6,0xf93b,Status,10,5,610,330,0.076923,1091.982666,525.106445,0,0,0,0,0,0,499.966813,999.936625,477.745563,2.341397,CON,1868800,2048
2030,1483141519.586557, e        ,4.982915,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x8c7b,0x4066,Status,20,10,1210,725,-0.174603,1846.308838,1048.382324,0,0,0,0,0,0,249.997406,500.058094,376.825719,462.452781,CON,1868800,2048
2031,1483141521.546559, e        ,4.999829,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x71e6,0xfe3b,Status,11,5,678,330,0.166667,987.233826,422.414459,0,0,0,0,0,0,543.446563,999.960375,475.890938,0.366772,CON,1868800,2048
2032,1483141524.586619, e        ,4.999868,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xa17b,0x4a66,Status,21,10,1276,725,-0.131498,1945.651367,1044.827637,0,0,0,0,0,0,238.905469,499.967594,371.073156,463.184750,CON,1868800,2048
2033,1483141526.568645, e        ,4.999585,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x7ce6,0x043c,Status,11,6,664,396,-0.014085,966.480164,528.043823,0,0,0,0,0,0,456.531094,999.992687,475.896719,0.325513,CON,1868800,2048
2034,1483141529.645032, e        ,4.960571,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xb57b,0x5566,Status,20,11,1210,804,-0.235294,1854.625244,1178.896606,0,0,0,0,0,0,249.999500,457.882187,376.782406,461.154500,CON,1868800,2048
2035,1483141532.546412, e        ,4.999984,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x87e6,0x093c,Status,11,5,678,330,0.166667,987.203186,422.401367,0,0,0,0,0,0,543.469625,1000.096000,475.886656,0.457292,CON,1868800,2048
2036,1483141534.645026, e        ,4.960269,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xc97b,0x5f66,Status,20,10,1210,725,-0.174603,1854.738159,1053.168701,0,0,0,0,0,0,250.000703,499.969187,376.765812,463.108938,CON,1868800,2048
2037,1483141537.568337, e        ,4.999398,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x91e6,0x0f3c,Status,10,6,610,396,-0.014085,878.505737,528.063538,0,0,0,0,0,0,500.000094,999.892000,477.694031,0.375059,CON,1868800,2048
2038,1483141539.645026, e        ,4.961454,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xdd7b,0x6966,Status,20,10,1210,725,-0.174603,1854.295166,1052.917114,0,0,0,0,0,0,249.998953,500.118500,376.760750,463.176812,CON,1868800,2048
2039,1483141542.568183, e        ,4.978210,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x9be6,0x133c,Status,10,4,610,264,0.186441,882.244812,318.186646,0,0,0,0,0,0,499.999594,1000.046750,478.052625,0.305235,CON,1868800,2048
2040,1483141544.645054, e        ,4.999994,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xf27b,0x7366,Status,21,10,1264,725,-0.174603,1926.402344,1044.801270,0,0,0,0,0,0,240.884672,499.911187,369.921875,463.209906,CON,1868800,2048
2041,1483141547.568651, e        ,4.999389,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xa5e6,0x193c,Status,10,6,610,396,-0.014085,878.507324,528.064514,0,0,0,0,0,0,500.001906,1000.019688,477.873344,0.288127,CON,1868800,2048
2042,1483141550.547014, e        ,4.999990,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x077c,0x7d66,Status,21,10,1278,725,-0.124620,1948.803955,1044.802124,0,0,0,0,0,0,281.045531,499.974188,392.995563,463.023719,CON,1868800,2048
2043,1483141552.568376, e        ,4.978019,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xafe6,0x1d3c,Status,10,4,610,264,0.186441,882.278625,318.198853,0,0,0,0,0,0,499.998312,999.982500,477.905937,0.429738,CON,1868800,2048
2044,1483141555.569254, e        ,4.977781,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x1b7c,0x8766,Status,20,10,1210,725,-0.174603,1848.213135,1049.463623,0,0,0,0,0,0,250.001547,500.082313,376.759250,463.202562,CON,1868800,2048
2045,1483141557.568838, e        ,4.999267,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xb9e6,0x233c,Status,10,6,610,396,-0.014085,878.528748,528.077393,0,0,0,0,0,0,500.010812,1000.022500,477.930719,0.422083,CON,1868800,2048
2046,1483141560.569274, e        ,4.999684,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x307c,0x9266,Status,21,11,1264,791,-0.204893,1926.521851,1152.072876,0,0,0,0,0,0,239.139187,542.046563,370.888281,461.087219,CON,1868800,2048
2047,1483141562.568475, e        ,4.999767,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xc4e6,0x283c,Status,11,5,664,330,0.076923,966.445068,422.419708,0,0,0,0,0,0,456.521719,999.961625,476.092062,0.331161,CON,1868800,2048
2048,1483141565.586545, e        ,4.987793,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x447c,0xb366,Status,20,19,1210,1265,-0.174603,1844.503174,1923.095093,0,0,0,0,0,0,250.104297,263.456250,374.950063,398.309125,CON,1868800,2048
2049,1483141568.546453, e        ,4.283007,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xcee6,0x563c,Status,10,25,610,1530,0.076923,1025.447754,2743.866455,0,0,0,0,0,0,500.016000,210.461875,477.249250,351.994031,CON,1868800,2048
2050,1483141570.606397, e        ,4.962898,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x587c,0xef66,Status,20,29,1210,1865,-0.174603,1853.755737,2903.142578,0,0,0,0,0,0,249.912547,172.231281,385.248531,264.113750,CON,1868800,2048
2051,1483141573.546393, e        ,4.670585,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xd8e6,0x7e3c,Status,10,21,610,1290,0.076923,940.353271,2105.089600,0,0,0,0,0,0,500.042813,256.548469,477.747969,238.087703,CON,1868800,2048
2052,1483141575.606390, e        ,4.963322,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x6c7c,0x2a67,Status,20,28,1210,1805,-0.174603,1853.597168,2806.185059,0,0,0,0,0,0,250.020844,178.586250,387.097844,202.427500,CON,1868800,2048
2053,1483141578.546398, e        ,4.999998,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xe3e6,0xad3c,Status,11,25,678,1530,0.166667,987.200378,2350.400879,0,0,0,0,0,0,543.415062,211.941313,475.849281,298.272969,CON,1868800,2048
2054,1483141580.606400, e        ,4.999995,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x817c,0x5f67,Status,21,25,1276,1625,-0.131498,1945.601807,2496.002441,0,0,0,0,0,0,239.842047,199.952078,380.683312,286.484781,CON,1868800,2048
2055,1483141583.569405, e        ,4.976988,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xede6,0xd33c,Status,10,19,610,1170,0.076923,882.461487,1782.604370,0,0,0,0,0,0,499.999687,228.691844,473.448125,370.716781,CON,1868800,2048
2056,1483141585.626803, e        ,4.998765,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x967c,0x9867,Status,21,26,1264,1704,-0.235294,1926.875977,2623.047852,0,0,0,0,0,0,239.008234,194.499766,378.678875,315.664625,CON,1868800,2048
2057,1483141588.569285, e        ,4.999042,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xf8e6,0x023d,Status,11,25,664,1536,-0.014085,966.585205,2360.452148,0,0,0,0,0,0,456.539469,228.293797,475.372094,239.318938,CON,1868800,2048
2058,1483141590.772131, e        ,4.853912,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xaa7c,0xd867,Status,20,31,1210,1985,-0.174603,1895.378418,3166.106201,0,0,0,0,0,0,250.023750,161.302875,387.192094,200.251234,CON,1868800,2048
2059,1483141594.546389, e        ,4.163502,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x02e7,0x313d,Status,10,24,610,1470,0.076923,1054.881104,2707.336182,0,0,0,0,0,0,499.986312,214.245422,477.983000,328.440281,CON,1868800,2048
2060,1483141596.547010, e        ,4.158534,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xbe7c,0x1768,Status,20,30,1210,1925,-0.174603,2212.318115,3580.107666,0,0,0,0,0,0,250.827203,169.329969,386.980094,246.041734,CON,1868800,2048
2061,1483141599.546444, e        ,4.386062,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x0ce7,0x5c3d,Status,10,23,610,1410,0.076923,1001.353821,2460.521484,0,0,0,0,0,0,500.072594,227.070219,477.810594,290.141719,CON,1868800,2048
2062,1483141601.547161, e        ,4.999941,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xd37c,0x4968,Status,21,23,1278,1505,-0.124620,1948.822998,2304.027344,0,0,0,0,0,0,281.167375,223.513734,402.835438,309.992969,CON,1868800,2048
2063,1483141604.546586, e        ,4.999806,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x17e7,0x833d,Status,11,21,678,1290,0.166667,987.238342,1966.476318,0,0,0,0,0,0,543.406938,249.741469,475.553156,236.199984,CON,1868800,2048
2064,1483141606.569299, e        ,4.977792,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xe77c,0x8268,Status,20,28,1210,1805,-0.174603,1848.209106,2798.027832,0,0,0,0,0,0,249.999453,187.825922,387.251281,222.674031,CON,1868800,2048
2065,1483141609.568411, e        ,4.999527,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x21e7,0xa63d,Status,10,18,610,1116,-0.014085,878.483093,1686.559570,0,0,0,0,0,0,500.000313,299.492281,477.758844,252.815063,CON,1868800,2048
2066,1483141611.569475, e        ,4.999710,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xfc7c,0xb468,Status,21,23,1264,1511,-0.204893,1926.511719,2313.734131,0,0,0,0,0,0,239.147328,237.533344,381.089250,215.306406,CON,1868800,2048
2067,1483141614.568266, e        ,4.999732,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x2be7,0xcd3d,Status,10,21,610,1290,0.076923,878.447083,1966.505371,0,0,0,0,0,0,500.001813,238.098094,477.861625,333.164031,CON,1868800,2048
2068,1483141616.606381, e        ,4.976636,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x107d,0xec68,Status,20,27,1210,1745,-0.174603,1848.638306,2702.227051,0,0,0,0,0,0,250.691594,185.701297,387.316969,282.916531,CON,1868800,2048
